	trial_type	block_num	trialID	shape	colour	direction	istarget	start_loc	target_position	accuracy_or_button	unique_ID	block_num_mod	trial_type_mod	shape_mod	colour_mod	direction_mod	start_loc_mod	istarget_mod	accuracy_or_button_mod	condition_name
0	1	2	126	2	2	2	0	2	0	0	212220002	block2_	disappearance_	shape2_	white_	counterclockwise_	loc2_	notarget_	incorrect_or_nopress	block2_disappearance_shape2_white_counterclockwise_notarget_incorrect_or_nopressloc2_
1	1	2	119	2	1	2	0	3	0	1	212120103	block2_	disappearance_	shape2_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block2_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc3_
2	1	2	117	2	1	2	0	1	0	1	212120101	block2_	disappearance_	shape2_	black_	counterclockwise_	loc1_	notarget_	correct_or_press	block2_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc1_
3	1	2	119	2	1	2	0	3	0	1	212120103	block2_	disappearance_	shape2_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block2_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc3_
4	1	2	120	2	1	2	0	4	0	1	212120104	block2_	disappearance_	shape2_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block2_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc4_
5	1	2	121	2	1	1	0	1	0	1	212110101	block2_	disappearance_	shape2_	black_	clockwise_	loc1_	notarget_	correct_or_press	block2_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc1_
6	1	2	105	1	1	1	1	1	17	1	211111101	block2_	disappearance_	shape1_	black_	clockwise_	loc1_	istarget_	correct_or_press	block2_disappearance_shape1_black_clockwise_istarget_correct_or_pressloc1_
7	1	2	109	1	2	2	0	1	0	1	211220101	block2_	disappearance_	shape1_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block2_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc1_
8	1	2	128	2	2	2	0	4	0	1	212220104	block2_	disappearance_	shape2_	white_	counterclockwise_	loc4_	notarget_	correct_or_press	block2_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc4_
9	1	2	110	1	2	2	1	2	20	1	211221102	block2_	disappearance_	shape1_	white_	counterclockwise_	loc2_	istarget_	correct_or_press	block2_disappearance_shape1_white_counterclockwise_istarget_correct_or_pressloc2_
