	trial_type	block_num	trialID	shape	colour	direction	istarget	start_loc	target_position	accuracy_or_button	unique_ID	block_num_mod	trial_type_mod	shape_mod	colour_mod	direction_mod	start_loc_mod	istarget_mod	accuracy_or_button_mod	condition_name
0	1	1	114	1	2	1	0	2	0	0	111210002	block1_	disappearance_	shape1_	white_	clockwise_	loc2_	notarget_	incorrect_or_nopress	block1_disappearance_shape1_white_clockwise_notarget_incorrect_or_nopressloc2_
1	1	1	104	1	1	2	0	4	0	1	111120104	block1_	disappearance_	shape1_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc4_
2	1	1	102	1	1	2	0	2	0	1	111120102	block1_	disappearance_	shape1_	black_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc2_
3	1	1	127	2	2	2	0	3	0	1	112220103	block1_	disappearance_	shape2_	white_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc3_
4	1	1	120	2	1	2	0	4	0	1	112120104	block1_	disappearance_	shape2_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc4_
5	1	1	101	1	1	2	0	1	0	1	111120101	block1_	disappearance_	shape1_	black_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc1_
6	1	1	117	2	1	2	1	1	14	1	112121101	block1_	disappearance_	shape2_	black_	counterclockwise_	loc1_	istarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_istarget_correct_or_pressloc1_
7	1	1	113	1	2	1	0	1	0	1	111210101	block1_	disappearance_	shape1_	white_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc1_
8	1	1	127	2	2	2	0	3	0	1	112220103	block1_	disappearance_	shape2_	white_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc3_
9	1	1	104	1	1	2	0	4	0	1	111120104	block1_	disappearance_	shape1_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc4_
10	1	1	121	2	1	1	0	1	0	1	112110101	block1_	disappearance_	shape2_	black_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc1_
11	1	1	104	1	1	2	0	4	0	1	111120104	block1_	disappearance_	shape1_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc4_
12	1	1	130	2	2	1	0	2	0	1	112210102	block1_	disappearance_	shape2_	white_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc2_
13	1	1	112	1	2	2	1	4	18	1	111221104	block1_	disappearance_	shape1_	white_	counterclockwise_	loc4_	istarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_istarget_correct_or_pressloc4_
14	1	1	111	1	2	2	0	3	0	1	111220103	block1_	disappearance_	shape1_	white_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc3_
15	1	1	111	1	2	2	1	3	11	1	111221103	block1_	disappearance_	shape1_	white_	counterclockwise_	loc3_	istarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_istarget_correct_or_pressloc3_
16	1	1	112	1	2	2	0	4	0	1	111220104	block1_	disappearance_	shape1_	white_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc4_
17	1	1	122	2	1	1	0	2	0	1	112110102	block1_	disappearance_	shape2_	black_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc2_
18	1	1	132	2	2	1	1	4	15	1	112211104	block1_	disappearance_	shape2_	white_	clockwise_	loc4_	istarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_istarget_correct_or_pressloc4_
19	1	1	128	2	2	2	0	4	0	1	112220104	block1_	disappearance_	shape2_	white_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc4_
20	1	1	105	1	1	1	0	1	0	1	111110101	block1_	disappearance_	shape1_	black_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc1_
21	1	1	109	1	2	2	0	1	0	1	111220101	block1_	disappearance_	shape1_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc1_
22	1	1	106	1	1	1	0	2	0	1	111110102	block1_	disappearance_	shape1_	black_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc2_
23	1	1	111	1	2	2	0	3	0	1	111220103	block1_	disappearance_	shape1_	white_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc3_
24	1	1	107	1	1	1	0	3	0	1	111110103	block1_	disappearance_	shape1_	black_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc3_
25	1	1	113	1	2	1	0	1	0	1	111210101	block1_	disappearance_	shape1_	white_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc1_
26	1	1	131	2	2	1	0	3	0	1	112210103	block1_	disappearance_	shape2_	white_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc3_
27	1	1	103	1	1	2	0	3	0	1	111120103	block1_	disappearance_	shape1_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc3_
28	1	1	108	1	1	1	0	4	0	1	111110104	block1_	disappearance_	shape1_	black_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc4_
29	1	1	129	2	2	1	0	1	0	1	112210101	block1_	disappearance_	shape2_	white_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc1_
30	1	1	110	1	2	2	0	2	0	1	111220102	block1_	disappearance_	shape1_	white_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc2_
31	1	1	103	1	1	2	0	3	0	1	111120103	block1_	disappearance_	shape1_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc3_
32	1	1	110	1	2	2	0	2	0	1	111220102	block1_	disappearance_	shape1_	white_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc2_
33	1	1	127	2	2	2	0	3	0	1	112220103	block1_	disappearance_	shape2_	white_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc3_
34	1	1	130	2	2	1	0	2	0	1	112210102	block1_	disappearance_	shape2_	white_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc2_
35	1	1	129	2	2	1	0	1	0	1	112210101	block1_	disappearance_	shape2_	white_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc1_
36	1	1	105	1	1	1	0	1	0	1	111110101	block1_	disappearance_	shape1_	black_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc1_
37	1	1	119	2	1	2	0	3	0	1	112120103	block1_	disappearance_	shape2_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc3_
38	1	1	122	2	1	1	1	2	10	1	112111102	block1_	disappearance_	shape2_	black_	clockwise_	loc2_	istarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_istarget_correct_or_pressloc2_
39	1	1	109	1	2	2	0	1	0	1	111220101	block1_	disappearance_	shape1_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc1_
40	1	1	125	2	2	2	0	1	0	1	112220101	block1_	disappearance_	shape2_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc1_
41	1	1	110	1	2	2	0	2	0	1	111220102	block1_	disappearance_	shape1_	white_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc2_
42	1	1	117	2	1	2	0	1	0	1	112120101	block1_	disappearance_	shape2_	black_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc1_
43	1	1	115	1	2	1	0	3	0	1	111210103	block1_	disappearance_	shape1_	white_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc3_
44	1	1	106	1	1	1	0	2	0	1	111110102	block1_	disappearance_	shape1_	black_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc2_
45	1	1	126	2	2	2	0	2	0	1	112220102	block1_	disappearance_	shape2_	white_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc2_
46	1	1	123	2	1	1	1	3	16	1	112111103	block1_	disappearance_	shape2_	black_	clockwise_	loc3_	istarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_istarget_correct_or_pressloc3_
47	1	1	128	2	2	2	0	4	0	1	112220104	block1_	disappearance_	shape2_	white_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc4_
48	1	1	126	2	2	2	0	2	0	1	112220102	block1_	disappearance_	shape2_	white_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc2_
49	1	1	119	2	1	2	0	3	0	1	112120103	block1_	disappearance_	shape2_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc3_
50	1	1	123	2	1	1	0	3	0	1	112110103	block1_	disappearance_	shape2_	black_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc3_
51	1	1	132	2	2	1	0	4	0	1	112210104	block1_	disappearance_	shape2_	white_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc4_
52	1	1	114	1	2	1	0	2	0	1	111210102	block1_	disappearance_	shape1_	white_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc2_
53	1	1	122	2	1	1	0	2	0	1	112110102	block1_	disappearance_	shape2_	black_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc2_
54	1	1	102	1	1	2	0	2	0	1	111120102	block1_	disappearance_	shape1_	black_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc2_
55	1	1	125	2	2	2	0	1	0	1	112220101	block1_	disappearance_	shape2_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc1_
56	1	1	128	2	2	2	0	4	0	1	112220104	block1_	disappearance_	shape2_	white_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc4_
57	1	1	132	2	2	1	0	4	0	1	112210104	block1_	disappearance_	shape2_	white_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc4_
58	1	1	114	1	2	1	0	2	0	1	111210102	block1_	disappearance_	shape1_	white_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc2_
59	1	1	132	2	2	1	0	4	0	1	112210104	block1_	disappearance_	shape2_	white_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc4_
60	1	1	122	2	1	1	0	2	0	1	112110102	block1_	disappearance_	shape2_	black_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc2_
61	1	1	101	1	1	2	1	1	14	1	111121101	block1_	disappearance_	shape1_	black_	counterclockwise_	loc1_	istarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_istarget_correct_or_pressloc1_
62	1	1	123	2	1	1	0	3	0	1	112110103	block1_	disappearance_	shape2_	black_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc3_
63	1	1	109	1	2	2	0	1	0	1	111220101	block1_	disappearance_	shape1_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc1_
64	1	1	120	2	1	2	0	4	0	1	112120104	block1_	disappearance_	shape2_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc4_
65	1	1	124	2	1	1	0	4	0	1	112110104	block1_	disappearance_	shape2_	black_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc4_
66	1	1	116	1	2	1	0	4	0	1	111210104	block1_	disappearance_	shape1_	white_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc4_
67	1	1	116	1	2	1	0	4	0	1	111210104	block1_	disappearance_	shape1_	white_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc4_
68	1	1	105	1	1	1	0	1	0	1	111110101	block1_	disappearance_	shape1_	black_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc1_
69	1	1	106	1	1	1	1	2	10	1	111111102	block1_	disappearance_	shape1_	black_	clockwise_	loc2_	istarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_istarget_correct_or_pressloc2_
70	1	1	124	2	1	1	0	4	0	1	112110104	block1_	disappearance_	shape2_	black_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc4_
71	1	1	113	1	2	1	0	1	0	1	111210101	block1_	disappearance_	shape1_	white_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc1_
72	1	1	107	1	1	1	0	3	0	1	111110103	block1_	disappearance_	shape1_	black_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc3_
73	1	1	129	2	2	1	0	1	0	1	112210101	block1_	disappearance_	shape2_	white_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc1_
74	1	1	108	1	1	1	0	4	0	1	111110104	block1_	disappearance_	shape1_	black_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc4_
75	1	1	121	2	1	1	0	1	0	1	112110101	block1_	disappearance_	shape2_	black_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc1_
76	1	1	131	2	2	1	1	3	21	1	112211103	block1_	disappearance_	shape2_	white_	clockwise_	loc3_	istarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_istarget_correct_or_pressloc3_
77	1	1	123	2	1	1	0	3	0	1	112110103	block1_	disappearance_	shape2_	black_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc3_
78	1	1	103	1	1	2	0	3	0	1	111120103	block1_	disappearance_	shape1_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc3_
79	1	1	106	1	1	1	0	2	0	1	111110102	block1_	disappearance_	shape1_	black_	clockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc2_
80	1	1	112	1	2	2	0	4	0	1	111220104	block1_	disappearance_	shape1_	white_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc4_
81	1	1	117	2	1	2	0	1	0	1	112120101	block1_	disappearance_	shape2_	black_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc1_
82	1	1	104	1	1	2	1	4	20	0	111121004	block1_	disappearance_	shape1_	black_	counterclockwise_	loc4_	istarget_	incorrect_or_nopress	block1_disappearance_shape1_black_counterclockwise_istarget_incorrect_or_nopressloc4_
83	1	1	121	2	1	1	0	1	0	1	112110101	block1_	disappearance_	shape2_	black_	clockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_black_clockwise_notarget_correct_or_pressloc1_
84	1	1	116	1	2	1	0	4	0	1	111210104	block1_	disappearance_	shape1_	white_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc4_
85	1	1	117	2	1	2	0	1	0	1	112120101	block1_	disappearance_	shape2_	black_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc1_
86	1	1	127	2	2	2	1	3	14	1	112221103	block1_	disappearance_	shape2_	white_	counterclockwise_	loc3_	istarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_istarget_correct_or_pressloc3_
87	1	1	118	2	1	2	0	2	0	1	112120102	block1_	disappearance_	shape2_	black_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc2_
88	1	1	108	1	1	1	0	4	0	1	111110104	block1_	disappearance_	shape1_	black_	clockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_notarget_correct_or_pressloc4_
89	1	1	111	1	2	2	0	3	0	1	111220103	block1_	disappearance_	shape1_	white_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_white_counterclockwise_notarget_correct_or_pressloc3_
90	1	1	116	1	2	1	1	4	17	1	111211104	block1_	disappearance_	shape1_	white_	clockwise_	loc4_	istarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_istarget_correct_or_pressloc4_
91	1	1	116	1	2	1	1	4	13	1	111211104	block1_	disappearance_	shape1_	white_	clockwise_	loc4_	istarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_istarget_correct_or_pressloc4_
92	1	1	118	2	1	2	0	2	0	1	112120102	block1_	disappearance_	shape2_	black_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc2_
93	1	1	131	2	2	1	0	3	0	1	112210103	block1_	disappearance_	shape2_	white_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_white_clockwise_notarget_correct_or_pressloc3_
94	1	1	127	2	2	2	1	3	18	1	112221103	block1_	disappearance_	shape2_	white_	counterclockwise_	loc3_	istarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_istarget_correct_or_pressloc3_
95	1	1	119	2	1	2	0	3	0	1	112120103	block1_	disappearance_	shape2_	black_	counterclockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc3_
96	1	1	120	2	1	2	0	4	0	1	112120104	block1_	disappearance_	shape2_	black_	counterclockwise_	loc4_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc4_
97	1	1	125	2	2	2	0	1	0	1	112220101	block1_	disappearance_	shape2_	white_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc1_
98	1	1	102	1	1	2	1	2	14	1	111121102	block1_	disappearance_	shape1_	black_	counterclockwise_	loc2_	istarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_istarget_correct_or_pressloc2_
99	1	1	118	2	1	2	0	2	0	1	112120102	block1_	disappearance_	shape2_	black_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_black_counterclockwise_notarget_correct_or_pressloc2_
100	1	1	101	1	1	2	0	1	0	1	111120101	block1_	disappearance_	shape1_	black_	counterclockwise_	loc1_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc1_
101	1	1	115	1	2	1	0	3	0	1	111210103	block1_	disappearance_	shape1_	white_	clockwise_	loc3_	notarget_	correct_or_press	block1_disappearance_shape1_white_clockwise_notarget_correct_or_pressloc3_
102	1	1	126	2	2	2	0	2	0	1	112220102	block1_	disappearance_	shape2_	white_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape2_white_counterclockwise_notarget_correct_or_pressloc2_
103	1	1	102	1	1	2	0	2	0	1	111120102	block1_	disappearance_	shape1_	black_	counterclockwise_	loc2_	notarget_	correct_or_press	block1_disappearance_shape1_black_counterclockwise_notarget_correct_or_pressloc2_
104	1	1	107	1	1	1	1	3	19	1	111111103	block1_	disappearance_	shape1_	black_	clockwise_	loc3_	istarget_	correct_or_press	block1_disappearance_shape1_black_clockwise_istarget_correct_or_pressloc3_
